id,brand,price,take_place,destination,hand_luggage,checked_baggage,price_raw,start_hour,end_hour,trip_mins,days_left,is_holiday,num_flights_same_route_day,price_lag1,price_lag3,price_roll3_mean,price_roll3_std
9G-1955,SUN PhuQuoc AIRWAYS,1715670,TP HCM (SGN),Phú Quốc (PQC),7,23,1.715.670 VND,Morning,Morning,60,3,0,4,1715670.0,1715670.0,1691188.0,0.0
9G-1955,SUN PhuQuoc AIRWAYS,1730520,TP HCM (SGN),Phú Quốc (PQC),7,7,1.730.520 VND,Morning,Morning,60,2,0,5,1715670.0,1730520.0,1481570.9,296443.3457253172
9G-1963,SUN PhuQuoc AIRWAYS,1214701,TP HCM (SGN),Phú Quốc (PQC),7,23,1.214.701 VND,Morning,Afternoon,60,3,0,4,1214701.0,1214701.0,1691188.0,0.0
9G-1963,SUN PhuQuoc AIRWAYS,3096167,TP HCM (SGN),Phú Quốc (PQC),7,46,3.096.167 VND,Morning,Afternoon,60,3,0,4,1214701.0,3096167.0,1691188.0,0.0
9G-1963,SUN PhuQuoc AIRWAYS,1192950,TP HCM (SGN),Phú Quốc (PQC),7,7,1.192.950 VND,Morning,Afternoon,60,2,0,5,3096167.0,1192950.0,1481570.9,296443.3457253172
9G-1963,SUN PhuQuoc AIRWAYS,1192950,TP HCM (SGN),Phú Quốc (PQC),7,7,1.192.950 VND,Morning,Afternoon,60,1,0,4,1192950.0,1214701.0,1395346.4333333333,257377.7468396662
9G-1965,SUN PhuQuoc AIRWAYS,1214701,TP HCM (SGN),Phú Quốc (PQC),7,23,1.214.701 VND,Afternoon,Afternoon,60,3,0,4,1214701.0,1214701.0,1691188.0,0.0
9G-1965,SUN PhuQuoc AIRWAYS,1192950,TP HCM (SGN),Phú Quốc (PQC),7,7,1.192.950 VND,Afternoon,Afternoon,60,2,0,5,1214701.0,1192950.0,1481570.9,296443.3457253172
9G-1965,SUN PhuQuoc AIRWAYS,1192950,TP HCM (SGN),Phú Quốc (PQC),7,7,1.192.950 VND,Afternoon,Afternoon,60,1,0,4,1192950.0,1192950.0,1395346.4333333333,257377.7468396662
9G-1969,SUN PhuQuoc AIRWAYS,1214701,TP HCM (SGN),Phú Quốc (PQC),7,23,1.214.701 VND,Afternoon,Afternoon,60,3,0,4,1214701.0,1214701.0,1691188.0,0.0
9G-1969,SUN PhuQuoc AIRWAYS,1324620,TP HCM (SGN),Phú Quốc (PQC),7,7,1.324.620 VND,Afternoon,Afternoon,60,2,0,5,1214701.0,1324620.0,1481570.9,296443.3457253172
9G-1969,SUN PhuQuoc AIRWAYS,1324620,TP HCM (SGN),Phú Quốc (PQC),7,7,1.324.620 VND,Afternoon,Afternoon,60,1,0,4,1324620.0,1324620.0,1395346.4333333333,257377.7468396662
9G-1985,SUN PhuQuoc AIRWAYS,918729,TP HCM (SGN),Phú Quốc (PQC),7,7,918.729 VND,Evening,Evening,60,2,0,5,918729.0,918729.0,1481570.9,296443.3457253172
9G-1985,SUN PhuQuoc AIRWAYS,1181070,TP HCM (SGN),Phú Quốc (PQC),7,7,1.181.070 VND,Evening,Evening,60,1,0,4,918729.0,1181070.0,1395346.4333333333,257377.7468396662
9G-802,SUN PhuQuoc AIRWAYS,2285372,TP HCM (SGN),Hà Nội (HAN),7,23,2.285.372 VND,Morning,Morning,130,3,0,10,2285372.0,2285372.0,2938734.588235294,0.0
9G-802,SUN PhuQuoc AIRWAYS,3796019,TP HCM (SGN),Hà Nội (HAN),7,46,3.796.019 VND,Morning,Morning,130,3,0,10,2285372.0,3796019.0,2938734.588235294,0.0
9G-802,SUN PhuQuoc AIRWAYS,2377649,TP HCM (SGN),Hà Nội (HAN),7,7,2.377.649 VND,Morning,Morning,130,2,0,10,3796019.0,2377649.0,2534110.594117647,572224.7401427478
9G-802,SUN PhuQuoc AIRWAYS,2452230,TP HCM (SGN),Hà Nội (HAN),7,7,2.452.230 VND,Morning,Morning,130,1,0,10,2377649.0,2285372.0,2357315.5960784312,507434.71561450773
9G-820,SUN PhuQuoc AIRWAYS,2480015,TP HCM (SGN),Hà Nội (HAN),7,23,2.480.015 VND,Morning,Afternoon,130,3,0,10,2480015.0,2480015.0,2938734.588235294,0.0
9G-820,SUN PhuQuoc AIRWAYS,2142151,TP HCM (SGN),Hà Nội (HAN),7,7,2.142.151 VND,Morning,Afternoon,130,2,0,10,2480015.0,2142151.0,2534110.594117647,572224.7401427478
9G-820,SUN PhuQuoc AIRWAYS,2023056,TP HCM (SGN),Hà Nội (HAN),7,7,2.023.056 VND,Morning,Afternoon,130,1,0,10,2142151.0,2023056.0,2357315.5960784312,507434.71561450773
9G-824,SUN PhuQuoc AIRWAYS,2239713,TP HCM (SGN),Hà Nội (HAN),7,23,2.239.713 VND,Morning,Afternoon,130,3,0,10,2239713.0,2239713.0,2938734.588235294,0.0
9G-824,SUN PhuQuoc AIRWAYS,3796019,TP HCM (SGN),Hà Nội (HAN),7,46,3.796.019 VND,Morning,Afternoon,130,3,0,10,2239713.0,3796019.0,2938734.588235294,0.0
9G-824,SUN PhuQuoc AIRWAYS,2377649,TP HCM (SGN),Hà Nội (HAN),7,7,2.377.649 VND,Morning,Afternoon,130,2,0,10,3796019.0,2377649.0,2534110.594117647,572224.7401427478
9G-824,SUN PhuQuoc AIRWAYS,2452230,TP HCM (SGN),Hà Nội (HAN),7,7,2.452.230 VND,Morning,Afternoon,130,1,0,10,2377649.0,2239713.0,2357315.5960784312,507434.71561450773
9G-840,SUN PhuQuoc AIRWAYS,2239713,TP HCM (SGN),Hà Nội (HAN),7,23,2.239.713 VND,Afternoon,Afternoon,130,3,0,10,2239713.0,2239713.0,2938734.588235294,0.0
9G-840,SUN PhuQuoc AIRWAYS,4734653,TP HCM (SGN),Hà Nội (HAN),7,46,4.734.653 VND,Afternoon,Afternoon,130,3,0,10,2239713.0,4734653.0,2938734.588235294,0.0
9G-840,SUN PhuQuoc AIRWAYS,2377649,TP HCM (SGN),Hà Nội (HAN),7,7,2.377.649 VND,Afternoon,Afternoon,130,2,0,10,4734653.0,2377649.0,2534110.594117647,572224.7401427478
9G-840,SUN PhuQuoc AIRWAYS,2285467,TP HCM (SGN),Hà Nội (HAN),7,7,2.285.467 VND,Afternoon,Afternoon,130,1,0,10,2377649.0,2239713.0,2357315.5960784312,507434.71561450773
9G-854,SUN PhuQuoc AIRWAYS,2480015,TP HCM (SGN),Hà Nội (HAN),7,23,2.480.015 VND,Afternoon,Evening,130,3,0,10,2480015.0,2480015.0,2938734.588235294,0.0
9G-854,SUN PhuQuoc AIRWAYS,3796019,TP HCM (SGN),Hà Nội (HAN),7,46,3.796.019 VND,Afternoon,Evening,130,3,0,10,2480015.0,3796019.0,2938734.588235294,0.0
9G-854,SUN PhuQuoc AIRWAYS,2142151,TP HCM (SGN),Hà Nội (HAN),7,7,2.142.151 VND,Afternoon,Evening,130,2,0,10,3796019.0,2142151.0,2534110.594117647,572224.7401427478
9G-854,SUN PhuQuoc AIRWAYS,2263989,TP HCM (SGN),Hà Nội (HAN),7,7,2.263.989 VND,Afternoon,Evening,130,1,0,10,2142151.0,2480015.0,2357315.5960784312,507434.71561450773
9G-868,SUN PhuQuoc AIRWAYS,2480015,TP HCM (SGN),Hà Nội (HAN),7,23,2.480.015 VND,Evening,Evening,130,3,0,10,2480015.0,2480015.0,2938734.588235294,0.0
9G-868,SUN PhuQuoc AIRWAYS,3796019,TP HCM (SGN),Hà Nội (HAN),7,46,3.796.019 VND,Evening,Evening,130,3,0,10,2480015.0,3796019.0,2938734.588235294,0.0
9G-868,SUN PhuQuoc AIRWAYS,2142151,TP HCM (SGN),Hà Nội (HAN),7,7,2.142.151 VND,Evening,Evening,130,2,0,10,3796019.0,2142151.0,2534110.594117647,572224.7401427478
9G-868,SUN PhuQuoc AIRWAYS,2213640,TP HCM (SGN),Hà Nội (HAN),7,7,2.213.640 VND,Evening,Evening,130,1,0,10,2142151.0,2480015.0,2357315.5960784312,507434.71561450773
9G-876,SUN PhuQuoc AIRWAYS,2001055,TP HCM (SGN),Hà Nội (HAN),7,23,2.001.055 VND,Evening,LateNight,130,3,0,10,2001055.0,2001055.0,2938734.588235294,0.0
9G-876,SUN PhuQuoc AIRWAYS,2015516,TP HCM (SGN),Hà Nội (HAN),7,7,2.015.516 VND,Evening,LateNight,130,2,0,10,2001055.0,2015516.0,2534110.594117647,572224.7401427478
9G-876,SUN PhuQuoc AIRWAYS,2038928,TP HCM (SGN),Hà Nội (HAN),7,7,2.038.928 VND,Evening,LateNight,130,1,0,10,2015516.0,2038928.0,2357315.5960784312,507434.71561450773
9G-880,SUN PhuQuoc AIRWAYS,2239713,TP HCM (SGN),Hà Nội (HAN),7,23,2.239.713 VND,LateNight,EarlyMorning,130,3,0,10,2239713.0,2239713.0,2938734.588235294,0.0
9G-880,SUN PhuQuoc AIRWAYS,1906650,TP HCM (SGN),Hà Nội (HAN),7,7,1.906.650 VND,LateNight,EarlyMorning,130,2,0,10,2239713.0,1906650.0,2534110.594117647,572224.7401427478
9G-880,SUN PhuQuoc AIRWAYS,1424610,TP HCM (SGN),Hà Nội (HAN),7,7,1.424.610 VND,LateNight,EarlyMorning,130,1,0,10,1906650.0,1424610.0,2357315.5960784312,507434.71561450773
9G-882,SUN PhuQuoc AIRWAYS,2001055,TP HCM (SGN),Hà Nội (HAN),7,23,2.001.055 VND,Evening,LateNight,130,3,0,10,2001055.0,2001055.0,2938734.588235294,0.0
9G-882,SUN PhuQuoc AIRWAYS,3796019,TP HCM (SGN),Hà Nội (HAN),7,46,3.796.019 VND,Evening,LateNight,130,3,0,10,2001055.0,3796019.0,2938734.588235294,0.0
9G-882,SUN PhuQuoc AIRWAYS,1906650,TP HCM (SGN),Hà Nội (HAN),7,7,1.906.650 VND,Evening,LateNight,130,2,0,10,3796019.0,1906650.0,2534110.594117647,572224.7401427478
9G-882,SUN PhuQuoc AIRWAYS,1441553,TP HCM (SGN),Hà Nội (HAN),7,7,1.441.553 VND,Evening,LateNight,130,1,0,10,1906650.0,2001055.0,2357315.5960784312,507434.71561450773
9G-894,SUN PhuQuoc AIRWAYS,2001055,TP HCM (SGN),Hà Nội (HAN),7,23,2.001.055 VND,LateNight,EarlyMorning,130,3,0,10,2001055.0,2001055.0,2938734.588235294,0.0
9G-894,SUN PhuQuoc AIRWAYS,3796019,TP HCM (SGN),Hà Nội (HAN),7,46,3.796.019 VND,LateNight,EarlyMorning,130,3,0,10,2001055.0,3796019.0,2938734.588235294,0.0
9G-894,SUN PhuQuoc AIRWAYS,1906650,TP HCM (SGN),Hà Nội (HAN),7,7,1.906.650 VND,LateNight,EarlyMorning,130,2,0,10,3796019.0,1906650.0,2534110.594117647,572224.7401427478
9G-894,SUN PhuQuoc AIRWAYS,1441553,TP HCM (SGN),Hà Nội (HAN),7,7,1.441.553 VND,LateNight,EarlyMorning,130,1,0,10,1906650.0,2001055.0,2357315.5960784312,507434.71561450773
9G-956,SUN PhuQuoc AIRWAYS,1600830,TP HCM (SGN),Đà Nẵng (DAD),7,23,1.600.830 VND,Morning,Morning,85,3,0,3,1600830.0,1600830.0,1481774.6666666667,0.0
9G-956,SUN PhuQuoc AIRWAYS,1589940,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.589.940 VND,Morning,Morning,85,2,0,3,1600830.0,1589940.0,1481242.3333333335,752.8330197034148
9G-956,SUN PhuQuoc AIRWAYS,1610730,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.610.730 VND,Morning,Morning,85,1,0,3,1589940.0,1610730.0,1490964.888888889,16848.37197981952
9G-972,SUN PhuQuoc AIRWAYS,1463444,TP HCM (SGN),Đà Nẵng (DAD),7,23,1.463.444 VND,Afternoon,Evening,85,3,0,3,1463444.0,1463444.0,1481774.6666666667,0.0
9G-972,SUN PhuQuoc AIRWAYS,1482030,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.482.030 VND,Afternoon,Evening,85,2,0,3,1463444.0,1482030.0,1481242.3333333335,752.8330197034148
9G-972,SUN PhuQuoc AIRWAYS,1503810,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.503.810 VND,Afternoon,Evening,85,1,0,3,1482030.0,1503810.0,1490964.888888889,16848.37197981952
9G-988,SUN PhuQuoc AIRWAYS,1381050,TP HCM (SGN),Đà Nẵng (DAD),7,23,1.381.050 VND,Evening,Evening,85,3,0,3,1381050.0,1381050.0,1481774.6666666667,0.0
9G-988,SUN PhuQuoc AIRWAYS,1370160,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.370.160 VND,Evening,Evening,85,2,0,3,1381050.0,1370160.0,1481242.3333333335,752.8330197034148
9G-988,SUN PhuQuoc AIRWAYS,1416690,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.416.690 VND,Evening,Evening,85,1,0,3,1370160.0,1416690.0,1490964.888888889,16848.37197981952
QH-154,Bamboo Airways,1421640,TP HCM (SGN),Đà Nẵng (DAD),7,0,1.421.640 VND,Afternoon,Afternoon,85,3,0,1,1421640.0,1421640.0,1421640.0,0.0
QH-154,Bamboo Airways,1421640,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.421.640 VND,Afternoon,Afternoon,85,2,0,1,1421640.0,1421640.0,1421640.0,0.0
QH-154,Bamboo Airways,1421640,TP HCM (SGN),Đà Nẵng (DAD),7,7,1.421.640 VND,Afternoon,Afternoon,85,1,0,1,1421640.0,1421640.0,1421640.0,0.0
QH-204,Bamboo Airways,1742400,TP HCM (SGN),Hà Nội (HAN),7,0,1.742.400 VND,Morning,Morning,130,3,0,4,1742400.0,1742400.0,2726130.0,0.0
QH-204,Bamboo Airways,1934460,TP HCM (SGN),Hà Nội (HAN),7,7,1.934.460 VND,Morning,Morning,130,2,0,4,1742400.0,1934460.0,2306287.5,593746.9575606262
QH-204,Bamboo Airways,1934460,TP HCM (SGN),Hà Nội (HAN),7,7,1.934.460 VND,Morning,Morning,130,1,0,4,1934460.0,1934460.0,2186882.5,468017.50702430995
QH-242,Bamboo Airways,1934460,TP HCM (SGN),Hà Nội (HAN),7,0,1.934.460 VND,Afternoon,Afternoon,130,3,0,4,1934460.0,1934460.0,2726130.0,0.0
QH-242,Bamboo Airways,1934460,TP HCM (SGN),Hà Nội (HAN),7,7,1.934.460 VND,Afternoon,Afternoon,130,2,0,4,1934460.0,1934460.0,2306287.5,593746.9575606262
QH-242,Bamboo Airways,2352240,TP HCM (SGN),Hà Nội (HAN),7,7,2.352.240 VND,Afternoon,Afternoon,130,1,0,4,1934460.0,2352240.0,2186882.5,468017.50702430995
QH-280,Bamboo Airways,1742400,TP HCM (SGN),Hà Nội (HAN),7,0,1.742.400 VND,Evening,LateNight,130,3,0,4,1742400.0,1742400.0,2726130.0,0.0
QH-280,Bamboo Airways,4597560,TP HCM (SGN),Hà Nội (HAN),14,40,4.597.560 VND,Evening,LateNight,130,3,0,4,1742400.0,4597560.0,2726130.0,0.0
QH-280,Bamboo Airways,1934460,TP HCM (SGN),Hà Nội (HAN),7,7,1.934.460 VND,Evening,LateNight,130,2,0,4,4597560.0,1934460.0,2306287.5,593746.9575606262
QH-280,Bamboo Airways,1934460,TP HCM (SGN),Hà Nội (HAN),7,7,1.934.460 VND,Evening,LateNight,130,1,0,4,1934460.0,1742400.0,2186882.5,468017.50702430995
QH-282,Bamboo Airways,1742400,TP HCM (SGN),Hà Nội (HAN),7,0,1.742.400 VND,LateNight,EarlyMorning,130,3,0,4,1742400.0,1742400.0,2726130.0,0.0
QH-282,Bamboo Airways,4597560,TP HCM (SGN),Hà Nội (HAN),14,40,4.597.560 VND,LateNight,EarlyMorning,130,3,0,4,1742400.0,4597560.0,2726130.0,0.0
QH-282,Bamboo Airways,1742400,TP HCM (SGN),Hà Nội (HAN),7,7,1.742.400 VND,LateNight,EarlyMorning,130,2,0,4,4597560.0,1742400.0,2306287.5,593746.9575606262
QH-282,Bamboo Airways,1571130,TP HCM (SGN),Hà Nội (HAN),7,7,1.571.130 VND,LateNight,EarlyMorning,130,1,0,4,1742400.0,1742400.0,2186882.5,468017.50702430995
VJ-1128,VietJet Air,1756412,TP HCM (SGN),Hà Nội (HAN),7,20,1.756.412 VND,LateNight,EarlyMorning,130,3,0,24,1756412.0,1756412.0,2540511.4583333335,0.0
VJ-1128,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,LateNight,EarlyMorning,130,3,0,24,1756412.0,3239874.0,2540511.4583333335,0.0
VJ-1128,VietJet Air,1642000,TP HCM (SGN),Hà Nội (HAN),7,7,1.642.000 VND,LateNight,EarlyMorning,130,2,0,25,3239874.0,1642000.0,2108519.2491666665,610929.2410430148
VJ-1128,VietJet Air,1706893,TP HCM (SGN),Hà Nội (HAN),7,7,1.706.893 VND,LateNight,EarlyMorning,130,1,0,24,1642000.0,1756412.0,1984932.0133333334,482118.951466823
VJ-120,VietJet Air,1756412,TP HCM (SGN),Hà Nội (HAN),7,20,1.756.412 VND,Morning,Morning,130,3,0,24,1756412.0,1756412.0,2540511.4583333335,0.0
VJ-120,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Morning,Morning,130,3,0,24,1756412.0,3239874.0,2540511.4583333335,0.0
VJ-120,VietJet Air,1529000,TP HCM (SGN),Hà Nội (HAN),7,7,1.529.000 VND,Morning,Morning,130,2,0,25,3239874.0,1529000.0,2108519.2491666665,610929.2410430148
VJ-120,VietJet Air,1564893,TP HCM (SGN),Hà Nội (HAN),7,7,1.564.893 VND,Morning,Morning,130,1,0,24,1529000.0,1756412.0,1984932.0133333334,482118.951466823
VJ-122,VietJet Air,1756412,TP HCM (SGN),Hà Nội (HAN),7,20,1.756.412 VND,Morning,Morning,130,3,0,24,1756412.0,1756412.0,2540511.4583333335,0.0
VJ-122,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Morning,Morning,130,3,0,24,1756412.0,3239874.0,2540511.4583333335,0.0
VJ-122,VietJet Air,1529000,TP HCM (SGN),Hà Nội (HAN),7,7,1.529.000 VND,Morning,Morning,130,2,0,25,3239874.0,1529000.0,2108519.2491666665,610929.2410430148
VJ-124,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Morning,Morning,130,3,0,24,3239874.0,3239874.0,2540511.4583333335,0.0
VJ-124,VietJet Air,1529000,TP HCM (SGN),Hà Nội (HAN),7,7,1.529.000 VND,Morning,Morning,130,2,0,25,3239874.0,1529000.0,2108519.2491666665,610929.2410430148
VJ-124,VietJet Air,1611720,TP HCM (SGN),Hà Nội (HAN),7,7,1.611.720 VND,Morning,Morning,130,1,0,24,1529000.0,1611720.0,1984932.0133333334,482118.951466823
VJ-126,VietJet Air,1904665,TP HCM (SGN),Hà Nội (HAN),7,20,1.904.665 VND,Morning,Morning,130,3,0,24,1904665.0,1904665.0,2540511.4583333335,0.0
VJ-126,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Morning,Morning,130,3,0,24,1904665.0,3239874.0,2540511.4583333335,0.0
VJ-126,VietJet Air,1642000,TP HCM (SGN),Hà Nội (HAN),7,7,1.642.000 VND,Morning,Morning,130,2,0,25,3239874.0,1642000.0,2108519.2491666665,610929.2410430148
VJ-126,VietJet Air,1678177,TP HCM (SGN),Hà Nội (HAN),7,7,1.678.177 VND,Morning,Morning,130,1,0,24,1642000.0,1904665.0,1984932.0133333334,482118.951466823
VJ-128,VietJet Air,1904140,TP HCM (SGN),Hà Nội (HAN),7,20,1.904.140 VND,Morning,Afternoon,130,3,0,24,1904140.0,1904140.0,2540511.4583333335,0.0
VJ-128,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Morning,Afternoon,130,3,0,24,1904140.0,3239874.0,2540511.4583333335,0.0
VJ-128,VietJet Air,1644835,TP HCM (SGN),Hà Nội (HAN),7,7,1.644.835 VND,Morning,Afternoon,130,2,0,25,3239874.0,1644835.0,2108519.2491666665,610929.2410430148
VJ-128,VietJet Air,1836510,TP HCM (SGN),Hà Nội (HAN),7,7,1.836.510 VND,Morning,Afternoon,130,1,0,24,1644835.0,1904140.0,1984932.0133333334,482118.951466823
VJ-130,VietJet Air,1904665,TP HCM (SGN),Hà Nội (HAN),7,20,1.904.665 VND,Morning,Afternoon,130,3,0,24,1904665.0,1904665.0,2540511.4583333335,0.0
VJ-130,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Morning,Afternoon,130,3,0,24,1904665.0,3239874.0,2540511.4583333335,0.0
VJ-130,VietJet Air,2280705,TP HCM (SGN),Hà Nội (HAN),7,7,2.280.705 VND,Morning,Afternoon,130,2,0,25,3239874.0,2280705.0,2108519.2491666665,610929.2410430148
VJ-130,VietJet Air,1818595,TP HCM (SGN),Hà Nội (HAN),7,7,1.818.595 VND,Morning,Afternoon,130,1,0,24,2280705.0,1904665.0,1984932.0133333334,482118.951466823
VJ-134,VietJet Air,1904665,TP HCM (SGN),Hà Nội (HAN),7,20,1.904.665 VND,Afternoon,Afternoon,130,3,0,24,1904665.0,1904665.0,2540511.4583333335,0.0
VJ-134,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Afternoon,Afternoon,130,3,0,24,1904665.0,3239874.0,2540511.4583333335,0.0
VJ-134,VietJet Air,1718296,TP HCM (SGN),Hà Nội (HAN),7,7,1.718.296 VND,Afternoon,Afternoon,130,2,0,25,3239874.0,1718296.0,2108519.2491666665,610929.2410430148
VJ-134,VietJet Air,1836510,TP HCM (SGN),Hà Nội (HAN),7,7,1.836.510 VND,Afternoon,Afternoon,130,1,0,24,1718296.0,1904665.0,1984932.0133333334,482118.951466823
VJ-136,VietJet Air,2027905,TP HCM (SGN),Hà Nội (HAN),7,20,2.027.905 VND,Afternoon,Afternoon,130,3,0,24,2027905.0,2027905.0,2540511.4583333335,0.0
VJ-136,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Afternoon,Afternoon,130,3,0,24,2027905.0,3239874.0,2540511.4583333335,0.0
VJ-136,VietJet Air,1644835,TP HCM (SGN),Hà Nội (HAN),7,7,1.644.835 VND,Afternoon,Afternoon,130,2,0,25,3239874.0,1644835.0,2108519.2491666665,610929.2410430148
VJ-136,VietJet Air,1836510,TP HCM (SGN),Hà Nội (HAN),7,7,1.836.510 VND,Afternoon,Afternoon,130,1,0,24,1644835.0,2027905.0,1984932.0133333334,482118.951466823
VJ-138,VietJet Air,2203546,TP HCM (SGN),Hà Nội (HAN),7,20,2.203.546 VND,Afternoon,Afternoon,130,3,0,24,2203546.0,2203546.0,2540511.4583333335,0.0
VJ-138,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Afternoon,Afternoon,130,3,0,24,2203546.0,3239874.0,2540511.4583333335,0.0
VJ-138,VietJet Air,1644835,TP HCM (SGN),Hà Nội (HAN),7,7,1.644.835 VND,Afternoon,Afternoon,130,2,0,25,3239874.0,1644835.0,2108519.2491666665,610929.2410430148
VJ-138,VietJet Air,1836510,TP HCM (SGN),Hà Nội (HAN),7,7,1.836.510 VND,Afternoon,Afternoon,130,1,0,24,1644835.0,2203546.0,1984932.0133333334,482118.951466823
VJ-140,VietJet Air,2029484,TP HCM (SGN),Hà Nội (HAN),7,20,2.029.484 VND,Afternoon,Evening,130,3,0,24,2029484.0,2029484.0,2540511.4583333335,0.0
VJ-140,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Afternoon,Evening,130,3,0,24,2029484.0,3239874.0,2540511.4583333335,0.0
VJ-140,VietJet Air,1642000,TP HCM (SGN),Hà Nội (HAN),7,7,1.642.000 VND,Afternoon,Evening,130,2,0,25,3239874.0,1642000.0,2108519.2491666665,610929.2410430148
VJ-140,VietJet Air,1836510,TP HCM (SGN),Hà Nội (HAN),7,7,1.836.510 VND,Afternoon,Evening,130,1,0,24,1642000.0,2029484.0,1984932.0133333334,482118.951466823
VJ-144,VietJet Air,1762731,TP HCM (SGN),Hà Nội (HAN),7,20,1.762.731 VND,Afternoon,Evening,130,3,0,24,1762731.0,1762731.0,2540511.4583333335,0.0
VJ-144,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Afternoon,Evening,130,3,0,24,1762731.0,3239874.0,2540511.4583333335,0.0
VJ-144,VietJet Air,1781000,TP HCM (SGN),Hà Nội (HAN),7,7,1.781.000 VND,Afternoon,Evening,130,2,0,25,3239874.0,1781000.0,2108519.2491666665,610929.2410430148
VJ-144,VietJet Air,1836510,TP HCM (SGN),Hà Nội (HAN),7,7,1.836.510 VND,Afternoon,Evening,130,1,0,24,1781000.0,1762731.0,1984932.0133333334,482118.951466823
VJ-146,VietJet Air,1756412,TP HCM (SGN),Hà Nội (HAN),7,20,1.756.412 VND,Evening,Evening,130,3,0,24,1756412.0,1756412.0,2540511.4583333335,0.0
VJ-146,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Evening,Evening,130,3,0,24,1756412.0,3239874.0,2540511.4583333335,0.0
VJ-146,VietJet Air,1642000,TP HCM (SGN),Hà Nội (HAN),7,7,1.642.000 VND,Evening,Evening,130,2,0,25,3239874.0,1642000.0,2108519.2491666665,610929.2410430148
VJ-146,VietJet Air,1706893,TP HCM (SGN),Hà Nội (HAN),7,7,1.706.893 VND,Evening,Evening,130,1,0,24,1642000.0,1756412.0,1984932.0133333334,482118.951466823
VJ-148,VietJet Air,1756412,TP HCM (SGN),Hà Nội (HAN),7,20,1.756.412 VND,Evening,Evening,130,3,0,24,1756412.0,1756412.0,2540511.4583333335,0.0
VJ-148,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Evening,Evening,130,3,0,24,1756412.0,3239874.0,2540511.4583333335,0.0
VJ-148,VietJet Air,1644835,TP HCM (SGN),Hà Nội (HAN),7,7,1.644.835 VND,Evening,Evening,130,2,0,25,3239874.0,1644835.0,2108519.2491666665,610929.2410430148
VJ-148,VietJet Air,1706893,TP HCM (SGN),Hà Nội (HAN),7,7,1.706.893 VND,Evening,Evening,130,1,0,24,1644835.0,1756412.0,1984932.0133333334,482118.951466823
VJ-150,VietJet Air,1756412,TP HCM (SGN),Hà Nội (HAN),7,20,1.756.412 VND,Evening,LateNight,130,3,0,24,1756412.0,1756412.0,2540511.4583333335,0.0
VJ-150,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Evening,LateNight,130,3,0,24,1756412.0,3239874.0,2540511.4583333335,0.0
VJ-150,VietJet Air,1642000,TP HCM (SGN),Hà Nội (HAN),7,7,1.642.000 VND,Evening,LateNight,130,2,0,25,3239874.0,1642000.0,2108519.2491666665,610929.2410430148
VJ-150,VietJet Air,1706893,TP HCM (SGN),Hà Nội (HAN),7,7,1.706.893 VND,Evening,LateNight,130,1,0,24,1642000.0,1756412.0,1984932.0133333334,482118.951466823
VJ-152,VietJet Air,1642000,TP HCM (SGN),Hà Nội (HAN),7,7,1.642.000 VND,Evening,Evening,130,2,0,25,1642000.0,1642000.0,2108519.2491666665,610929.2410430148
VJ-152,VietJet Air,1706893,TP HCM (SGN),Hà Nội (HAN),7,7,1.706.893 VND,Evening,Evening,130,1,0,24,1642000.0,1706893.0,1984932.0133333334,482118.951466823
VJ-154,VietJet Air,1756412,TP HCM (SGN),Hà Nội (HAN),7,20,1.756.412 VND,Evening,Evening,130,3,0,24,1756412.0,1756412.0,2540511.4583333335,0.0
VJ-154,VietJet Air,3239874,TP HCM (SGN),Hà Nội (HAN),10,30,3.239.874 VND,Evening,Evening,130,3,0,24,1756412.0,3239874.0,2540511.4583333335,0.0
